"","Country","Commodity","Exports.Tons","Exports.Dollars","Imports.Tons","Imports.Dollars"
"2","World total","Total","2.1566997739599966E7","","2.1703786555800043E7","2271916862"
"3","World total","Ammonium Nitrate (Solid)","98774.89840000002","","794304.1524","90011026"
"4","World total","Ammonium Sulfate","1010837.7598000002","","478007.9858","36059991"
"5","World total","Anhydrous Ammonia","426156.8961","","3522730.340000001","746752268"
"6","World total","Aqua Ammonia","","","14813.809700000002","1578729"
"7","World total","Calcium Cyanamide","128.9691","","296.5187","297331"
"8","World total","Calcium Nitrate","","","118426.7028","8458178"
"9","World total","Chemical Mixtures","355342.93950000004","","254944.35320000013","40605364"
"10","World total","Concentrated Super","786774.3411000001","","27267.595100000002","3887227"
"11","World total","Diammonium Phosphate (DAP)","1.1087763431899998E7","","23451.432500000003","5295956"
"12","World total","Monammonium Phosphate (MAP)","1327394.0691999996","","241910.7580000003","46879058"
"13","World total","Nitrogen Solutions","5439.8505000000005","","692515.5658000001","74244839"
"14","World total","Normal Super","6823.237","","376.9866","51516"
"15","World total","Other Nitrogen Fertilizers","60719.093199999996","","140100.1254","15186793"
"16","World total","Other Phosphate Fertilizers","5918.2487","","156.5266","95411"
"17","World total","Other Potassium Fertilizers","373788.82769999997","","37837.54979999998","7225099"
"18","World total","Phosphate Rock","3295502.2180000003","","779948.8995","31124578"
"19","World total","Phosphoric Acid, Superphosphoric","469771.6002","","1092.3793","345977"
"20","World total","Phosphoric Acid, Wet Process","634115.7118","","1263.2358000000002","503337"
"21","World total","Potassium Muriate","327472.3863","","8721882.612","583608883"
"22","World total","Potassium Nitrate","","","40293.47419999999","9169411"
"23","World total","Potassium Sulfate","319754.0817","","57073.78710000001","9530175"
"24","World total","Potassium-Sodium Nitrate","","","42521.2225","6184252"
"25","World total","Sodium Nitrate","3116.2021","","121483.38069999998","17087605"
"26","World total","Sulfur","","","2354693.5772000006","91889036"
"27","World total","Urea (Solid)","971402.9772999999","","3236393.5851000007","445844822"
"28","Afghanistan","Total","","","",""
"29","Afghanistan","Ammonium Nitrate (Solid)","","","",""
"30","Afghanistan","Ammonium Sulfate","","","",""
"31","Afghanistan","Anhydrous Ammonia","","","",""
"32","Afghanistan","Aqua Ammonia","","","",""
"33","Afghanistan","Calcium Cyanamide","","","",""
"34","Afghanistan","Calcium Nitrate","","","",""
"35","Afghanistan","Chemical Mixtures","","","",""
"36","Afghanistan","Concentrated Super","","","",""
"37","Afghanistan","Diammonium Phosphate (DAP)","","","",""
"38","Afghanistan","Monammonium Phosphate (MAP)","","","",""
"39","Afghanistan","Nitrogen Solutions","","","",""
"40","Afghanistan","Normal Super","","","",""
"41","Afghanistan","Other Nitrogen Fertilizers","","","",""
"42","Afghanistan","Other Phosphate Fertilizers","","","",""
"43","Afghanistan","Other Potassium Fertilizers","","","",""
"44","Afghanistan","Phosphate Rock","","","",""
"45","Afghanistan","Phosphoric Acid, Superphosphoric","","","",""
"46","Afghanistan","Phosphoric Acid, Wet Process","","","",""
"47","Afghanistan","Potassium Muriate","","","",""
"48","Afghanistan","Potassium Nitrate","","","",""
"49","Afghanistan","Potassium Sulfate","","","",""
"50","Afghanistan","Potassium-Sodium Nitrate","","","",""
"51","Afghanistan","Sodium Nitrate","","","",""
"52","Afghanistan","Sulfur","","","",""
"53","Afghanistan","Urea (Solid)","","","",""
"54","Albania","Total","","","",""
"55","Albania","Ammonium Nitrate (Solid)","","","",""
"56","Albania","Ammonium Sulfate","","","",""
"57","Albania","Anhydrous Ammonia","","","",""
"58","Albania","Aqua Ammonia","","","",""
"59","Albania","Calcium Cyanamide","","","",""
"60","Albania","Calcium Nitrate","","","",""
"61","Albania","Chemical Mixtures","","","",""
"62","Albania","Concentrated Super","","","",""
"63","Albania","Diammonium Phosphate (DAP)","","","",""
"64","Albania","Monammonium Phosphate (MAP)","","","",""
"65","Albania","Nitrogen Solutions","","","",""
"66","Albania","Normal Super","","","",""
"67","Albania","Other Nitrogen Fertilizers","","","",""
"68","Albania","Other Phosphate Fertilizers","","","",""
"69","Albania","Other Potassium Fertilizers","","","",""
"70","Albania","Phosphate Rock","","","",""
"71","Albania","Phosphoric Acid, Superphosphoric","","","",""
"72","Albania","Phosphoric Acid, Wet Process","","","",""
"73","Albania","Potassium Muriate","","","",""
"74","Albania","Potassium Nitrate","","","",""
"75","Albania","Potassium Sulfate","","","",""
"76","Albania","Potassium-Sodium Nitrate","","","",""
"77","Albania","Sodium Nitrate","","","",""
"78","Albania","Sulfur","","","",""
"79","Albania","Urea (Solid)","","","",""
"80","Algeria","Total","","","9597.7261","1614359"
"81","Algeria","Ammonium Nitrate (Solid)","","","",""
"82","Algeria","Ammonium Sulfate","","","",""
"83","Algeria","Anhydrous Ammonia","","","9597.7261","1614359"
"84","Algeria","Aqua Ammonia","","","",""
"85","Algeria","Calcium Cyanamide","","","",""
"86","Algeria","Calcium Nitrate","","","",""
"87","Algeria","Chemical Mixtures","","","",""
"88","Algeria","Concentrated Super","","","",""
"89","Algeria","Diammonium Phosphate (DAP)","","","",""
"90","Algeria","Monammonium Phosphate (MAP)","","","",""
"91","Algeria","Nitrogen Solutions","","","",""
"92","Algeria","Normal Super","","","",""
"93","Algeria","Other Nitrogen Fertilizers","","","",""
"94","Algeria","Other Phosphate Fertilizers","","","",""
"95","Algeria","Other Potassium Fertilizers","","","",""
"96","Algeria","Phosphate Rock","","","",""
"97","Algeria","Phosphoric Acid, Superphosphoric","","","",""
"98","Algeria","Phosphoric Acid, Wet Process","","","",""
"99","Algeria","Potassium Muriate","","","",""
"100","Algeria","Potassium Nitrate","","","",""
"101","Algeria","Potassium Sulfate","","","",""
"102","Algeria","Potassium-Sodium Nitrate","","","",""
"103","Algeria","Sodium Nitrate","","","",""
"104","Algeria","Sulfur","","","",""
"105","Algeria","Urea (Solid)","","","",""
"106","Andorra","Total","","","",""
"107","Andorra","Ammonium Nitrate (Solid)","","","",""
"108","Andorra","Ammonium Sulfate","","","",""
"109","Andorra","Anhydrous Ammonia","","","",""
"110","Andorra","Aqua Ammonia","","","",""
"111","Andorra","Calcium Cyanamide","","","",""
"112","Andorra","Calcium Nitrate","","","",""
"113","Andorra","Chemical Mixtures","","","",""
"114","Andorra","Concentrated Super","","","",""
"115","Andorra","Diammonium Phosphate (DAP)","","","",""
"116","Andorra","Monammonium Phosphate (MAP)","","","",""
"117","Andorra","Nitrogen Solutions","","","",""
"118","Andorra","Normal Super","","","",""
"119","Andorra","Other Nitrogen Fertilizers","","","",""
"120","Andorra","Other Phosphate Fertilizers","","","",""
"121","Andorra","Other Potassium Fertilizers","","","",""
"122","Andorra","Phosphate Rock","","","",""
"123","Andorra","Phosphoric Acid, Superphosphoric","","","",""
"124","Andorra","Phosphoric Acid, Wet Process","","","",""
"125","Andorra","Potassium Muriate","","","",""
"126","Andorra","Potassium Nitrate","","","",""
"127","Andorra","Potassium Sulfate","","","",""
"128","Andorra","Potassium-Sodium Nitrate","","","",""
"129","Andorra","Sodium Nitrate","","","",""
"130","Andorra","Sulfur","","","",""
"131","Andorra","Urea (Solid)","","","",""
"132","Angola","Total","","","",""
"133","Angola","Ammonium Nitrate (Solid)","","","",""
"134","Angola","Ammonium Sulfate","","","",""
"135","Angola","Anhydrous Ammonia","","","",""
"136","Angola","Aqua Ammonia","","","",""
"137","Angola","Calcium Cyanamide","","","",""
"138","Angola","Calcium Nitrate","","","",""
"139","Angola","Chemical Mixtures","","","",""
"140","Angola","Concentrated Super","","","",""
"141","Angola","Diammonium Phosphate (DAP)","","","",""
"142","Angola","Monammonium Phosphate (MAP)","","","",""
"143","Angola","Nitrogen Solutions","","","",""
"144","Angola","Normal Super","","","",""
"145","Angola","Other Nitrogen Fertilizers","","","",""
"146","Angola","Other Phosphate Fertilizers","","","",""
"147","Angola","Other Potassium Fertilizers","","","",""
"148","Angola","Phosphate Rock","","","",""
"149","Angola","Phosphoric Acid, Superphosphoric","","","",""
"150","Angola","Phosphoric Acid, Wet Process","","","",""
"151","Angola","Potassium Muriate","","","",""
"152","Angola","Potassium Nitrate","","","",""
"153","Angola","Potassium Sulfate","","","",""
"154","Angola","Potassium-Sodium Nitrate","","","",""
"155","Angola","Sodium Nitrate","","","",""
"156","Angola","Sulfur","","","",""
"157","Angola","Urea (Solid)","","","",""
"158","Anguilla","Total","57.3196","","",""
"159","Anguilla","Ammonium Nitrate (Solid)","","","",""
"160","Anguilla","Ammonium Sulfate","","","",""
"161","Anguilla","Anhydrous Ammonia","","","",""
"162","Anguilla","Aqua Ammonia","","","",""
"163","Anguilla","Calcium Cyanamide","","","",""
"164","Anguilla","Calcium Nitrate","","","",""
"165","Anguilla","Chemical Mixtures","","","",""
"166","Anguilla","Concentrated Super","","","",""
"167","Anguilla","Diammonium Phosphate (DAP)","","","",""
"168","Anguilla","Monammonium Phosphate (MAP)","","","",""
"169","Anguilla","Nitrogen Solutions","","","",""
"170","Anguilla","Normal Super","","","",""
"171","Anguilla","Other Nitrogen Fertilizers","","","",""
"172","Anguilla","Other Phosphate Fertilizers","","","",""
"173","Anguilla","Other Potassium Fertilizers","57.3196","","",""
"174","Anguilla","Phosphate Rock","","","",""
"175","Anguilla","Phosphoric Acid, Superphosphoric","","","",""
"176","Anguilla","Phosphoric Acid, Wet Process","","","",""
"177","Anguilla","Potassium Muriate","","","",""
"178","Anguilla","Potassium Nitrate","","","",""
"179","Anguilla","Potassium Sulfate","","","",""
"180","Anguilla","Potassium-Sodium Nitrate","","","",""
"181","Anguilla","Sodium Nitrate","","","",""
"182","Anguilla","Sulfur","","","",""
"183","Anguilla","Urea (Solid)","","","",""
"184","Antigua & Barbuda","Total","45.1943","","",""
"185","Antigua & Barbuda","Ammonium Nitrate (Solid)","19.8414","","",""
"186","Antigua & Barbuda","Ammonium Sulfate","","","",""
"187","Antigua & Barbuda","Anhydrous Ammonia","","","",""
"188","Antigua & Barbuda","Aqua Ammonia","","","",""
"189","Antigua & Barbuda","Calcium Cyanamide","","","",""
"190","Antigua & Barbuda","Calcium Nitrate","","","",""
"191","Antigua & Barbuda","Chemical Mixtures","","","",""
"192","Antigua & Barbuda","Concentrated Super","","","",""
"193","Antigua & Barbuda","Diammonium Phosphate (DAP)","","","",""
"194","Antigua & Barbuda","Monammonium Phosphate (MAP)","","","",""
"195","Antigua & Barbuda","Nitrogen Solutions","","","",""
"196","Antigua & Barbuda","Normal Super","","","",""
"197","Antigua & Barbuda","Other Nitrogen Fertilizers","25.3529","","",""
"198","Antigua & Barbuda","Other Phosphate Fertilizers","","","",""
"199","Antigua & Barbuda","Other Potassium Fertilizers","","","",""
"200","Antigua & Barbuda","Phosphate Rock","","","",""
"201","Antigua & Barbuda","Phosphoric Acid, Superphosphoric","","","",""
"202","Antigua & Barbuda","Phosphoric Acid, Wet Process","","","",""
"203","Antigua & Barbuda","Potassium Muriate","","","",""
"204","Antigua & Barbuda","Potassium Nitrate","","","",""
"205","Antigua & Barbuda","Potassium Sulfate","","","",""
"206","Antigua & Barbuda","Potassium-Sodium Nitrate","","","",""
"207","Antigua & Barbuda","Sodium Nitrate","","","",""
"208","Antigua & Barbuda","Sulfur","","","",""
"209","Antigua & Barbuda","Urea (Solid)","","","",""
"210","Argentina","Total","342562.8733","","",""
"211","Argentina","Ammonium Nitrate (Solid)","","","",""
"212","Argentina","Ammonium Sulfate","24708.054500000002","","",""
"213","Argentina","Anhydrous Ammonia","","","",""
"214","Argentina","Aqua Ammonia","","","",""
"215","Argentina","Calcium Cyanamide","","","",""
"216","Argentina","Calcium Nitrate","","","",""
"217","Argentina","Chemical Mixtures","194.00480000000005","","",""
"218","Argentina","Concentrated Super","21416.5867","","",""
"219","Argentina","Diammonium Phosphate (DAP)","255769.97590000002","","",""
"220","Argentina","Monammonium Phosphate (MAP)","","","",""
"221","Argentina","Nitrogen Solutions","","","",""
"222","Argentina","Normal Super","","","",""
"223","Argentina","Other Nitrogen Fertilizers","4.4092","","",""
"224","Argentina","Other Phosphate Fertilizers","24.2506","","",""
"225","Argentina","Other Potassium Fertilizers","10597.512200000001","","",""
"226","Argentina","Phosphate Rock","4408.0977","","",""
"227","Argentina","Phosphoric Acid, Superphosphoric","16.5345","","",""
"228","Argentina","Phosphoric Acid, Wet Process","","","",""
"229","Argentina","Potassium Muriate","4276.924","","",""
"230","Argentina","Potassium Nitrate","","","",""
"231","Argentina","Potassium Sulfate","","","",""
"232","Argentina","Potassium-Sodium Nitrate","","","",""
"233","Argentina","Sodium Nitrate","","","",""
"234","Argentina","Sulfur","","","",""
"235","Argentina","Urea (Solid)","21146.523200000003","","",""
"236","Aruba","Total","176.368","","",""
"237","Aruba","Ammonium Nitrate (Solid)","174.16340000000002","","",""
"238","Aruba","Ammonium Sulfate","","","",""
"239","Aruba","Anhydrous Ammonia","","","",""
"240","Aruba","Aqua Ammonia","","","",""
"241","Aruba","Calcium Cyanamide","","","",""
"242","Aruba","Calcium Nitrate","","","",""
"243","Aruba","Chemical Mixtures","","","",""
"244","Aruba","Concentrated Super","","","",""
"245","Aruba","Diammonium Phosphate (DAP)","","","",""
"246","Aruba","Monammonium Phosphate (MAP)","","","",""
"247","Aruba","Nitrogen Solutions","","","",""
"248","Aruba","Normal Super","","","",""
"249","Aruba","Other Nitrogen Fertilizers","2.2046","","",""
"250","Aruba","Other Phosphate Fertilizers","","","",""
"251","Aruba","Other Potassium Fertilizers","","","",""
"252","Aruba","Phosphate Rock","","","",""
"253","Aruba","Phosphoric Acid, Superphosphoric","","","",""
"254","Aruba","Phosphoric Acid, Wet Process","","","",""
"255","Aruba","Potassium Muriate","","","",""
"256","Aruba","Potassium Nitrate","","","",""
"257","Aruba","Potassium Sulfate","","","",""
"258","Aruba","Potassium-Sodium Nitrate","","","",""
"259","Aruba","Sodium Nitrate","","","",""
"260","Aruba","Sulfur","","","",""
"261","Aruba","Urea (Solid)","","","",""
"262","Australia (No Islands)","Total","1347422.8602","","152.11740000000003","74714"
"263","Australia (No Islands)","Ammonium Nitrate (Solid)","5772.7451","","",""
"264","Australia (No Islands)","Ammonium Sulfate","104.7185","","1.1023","2401"
"265","Australia (No Islands)","Anhydrous Ammonia","","","",""
"266","Australia (No Islands)","Aqua Ammonia","","","",""
"267","Australia (No Islands)","Calcium Cyanamide","","","",""
"268","Australia (No Islands)","Calcium Nitrate","","","",""
"269","Australia (No Islands)","Chemical Mixtures","2531.9830999999995","","148.81050000000002","59383"
"270","Australia (No Islands)","Concentrated Super","222960.01640000002","","",""
"271","Australia (No Islands)","Diammonium Phosphate (DAP)","483093.99799999996","","",""
"272","Australia (No Islands)","Monammonium Phosphate (MAP)","200271.3755","","1.1023","9819"
"273","Australia (No Islands)","Nitrogen Solutions","","","",""
"274","Australia (No Islands)","Normal Super","","","",""
"275","Australia (No Islands)","Other Nitrogen Fertilizers","670.1984000000001","","1.1023","3111"
"276","Australia (No Islands)","Other Phosphate Fertilizers","213.8462","","",""
"277","Australia (No Islands)","Other Potassium Fertilizers","3715.8533","","",""
"278","Australia (No Islands)","Phosphate Rock","232482.78610000003","","",""
"279","Australia (No Islands)","Phosphoric Acid, Superphosphoric","108352.7831","","",""
"280","Australia (No Islands)","Phosphoric Acid, Wet Process","662.4823","","",""
"281","Australia (No Islands)","Potassium Muriate","3343.2759","","",""
"282","Australia (No Islands)","Potassium Nitrate","","","",""
"283","Australia (No Islands)","Potassium Sulfate","5181.9123","","",""
"284","Australia (No Islands)","Potassium-Sodium Nitrate","","","",""
"285","Australia (No Islands)","Sodium Nitrate","4.4092","","",""
"286","Australia (No Islands)","Sulfur","","","",""
"287","Australia (No Islands)","Urea (Solid)","78060.4768","","",""
"288","Austria","Total","6078.082200000001","","",""
"289","Austria","Ammonium Nitrate (Solid)","","","",""
"290","Austria","Ammonium Sulfate","","","",""
"291","Austria","Anhydrous Ammonia","","","",""
"292","Austria","Aqua Ammonia","","","",""
"293","Austria","Calcium Cyanamide","","","",""
"294","Austria","Calcium Nitrate","","","",""
"295","Austria","Chemical Mixtures","6072.5707","","",""
"296","Austria","Concentrated Super","","","",""
"297","Austria","Diammonium Phosphate (DAP)","","","",""
"298","Austria","Monammonium Phosphate (MAP)","","","",""
"299","Austria","Nitrogen Solutions","","","",""
"300","Austria","Normal Super","","","",""
"301","Austria","Other Nitrogen Fertilizers","","","",""
"302","Austria","Other Phosphate Fertilizers","","","",""
"303","Austria","Other Potassium Fertilizers","","","",""
"304","Austria","Phosphate Rock","","","",""
"305","Austria","Phosphoric Acid, Superphosphoric","","","",""
"306","Austria","Phosphoric Acid, Wet Process","","","",""
"307","Austria","Potassium Muriate","","","",""
"308","Austria","Potassium Nitrate","","","",""
"309","Austria","Potassium Sulfate","","","",""
"310","Austria","Potassium-Sodium Nitrate","","","",""
"311","Austria","Sodium Nitrate","5.5115","","",""
"312","Austria","Sulfur","","","",""
"313","Austria","Urea (Solid)","","","",""
"314","Azerbaijan","Total","","","",""
"315","Azerbaijan","Ammonium Nitrate (Solid)","","","",""
"316","Azerbaijan","Ammonium Sulfate","","","",""
"317","Azerbaijan","Anhydrous Ammonia","","","",""
"318","Azerbaijan","Aqua Ammonia","","","",""
"319","Azerbaijan","Calcium Cyanamide","","","",""
"320","Azerbaijan","Calcium Nitrate","","","",""
"321","Azerbaijan","Chemical Mixtures","","","",""
"322","Azerbaijan","Concentrated Super","","","",""
"323","Azerbaijan","Diammonium Phosphate (DAP)","","","",""
"324","Azerbaijan","Monammonium Phosphate (MAP)","","","",""
"325","Azerbaijan","Nitrogen Solutions","","","",""
"326","Azerbaijan","Normal Super","","","",""
"327","Azerbaijan","Other Nitrogen Fertilizers","","","",""
"328","Azerbaijan","Other Phosphate Fertilizers","","","",""
"329","Azerbaijan","Other Potassium Fertilizers","","","",""
"330","Azerbaijan","Phosphate Rock","","","",""
"331","Azerbaijan","Phosphoric Acid, Superphosphoric","","","",""
"332","Azerbaijan","Phosphoric Acid, Wet Process","","","",""
"333","Azerbaijan","Potassium Muriate","","","",""
"334","Azerbaijan","Potassium Nitrate","","","",""
"335","Azerbaijan","Potassium Sulfate","","","",""
"336","Azerbaijan","Potassium-Sodium Nitrate","","","",""
"337","Azerbaijan","Sodium Nitrate","","","",""
"338","Azerbaijan","Sulfur","","","",""
"339","Azerbaijan","Urea (Solid)","","","",""
"340","Bahamas","Total","901.6813999999999","","",""
"341","Bahamas","Ammonium Nitrate (Solid)","22.046","","",""
"342","Bahamas","Ammonium Sulfate","","","",""
"343","Bahamas","Anhydrous Ammonia","","","",""
"344","Bahamas","Aqua Ammonia","","","",""
"345","Bahamas","Calcium Cyanamide","","","",""
"346","Bahamas","Calcium Nitrate","","","",""
"347","Bahamas","Chemical Mixtures","231.48300000000006","","",""
"348","Bahamas","Concentrated Super","","","",""
"349","Bahamas","Diammonium Phosphate (DAP)","","","",""
"350","Bahamas","Monammonium Phosphate (MAP)","","","",""
"351","Bahamas","Nitrogen Solutions","","","",""
"352","Bahamas","Normal Super","","","",""
"353","Bahamas","Other Nitrogen Fertilizers","591.9351","","",""
"354","Bahamas","Other Phosphate Fertilizers","34.1713","","",""
"355","Bahamas","Other Potassium Fertilizers","1.1023","","",""
"356","Bahamas","Phosphate Rock","","","",""
"357","Bahamas","Phosphoric Acid, Superphosphoric","","","",""
"358","Bahamas","Phosphoric Acid, Wet Process","","","",""
"359","Bahamas","Potassium Muriate","","","",""
"360","Bahamas","Potassium Nitrate","","","",""
"361","Bahamas","Potassium Sulfate","","","",""
"362","Bahamas","Potassium-Sodium Nitrate","","","",""
"363","Bahamas","Sodium Nitrate","","","",""
"364","Bahamas","Sulfur","","","",""
"365","Bahamas","Urea (Solid)","20.9437","","",""
"366","Bahrain","Total","60.6265","","",""
"367","Bahrain","Ammonium Nitrate (Solid)","","","",""
"368","Bahrain","Ammonium Sulfate","","","",""
"369","Bahrain","Anhydrous Ammonia","","","",""
"370","Bahrain","Aqua Ammonia","","","",""
"371","Bahrain","Calcium Cyanamide","","","",""
"372","Bahrain","Calcium Nitrate","","","",""
"373","Bahrain","Chemical Mixtures","60.6265","","",""
"374","Bahrain","Concentrated Super","","","",""
"375","Bahrain","Diammonium Phosphate (DAP)","","","",""
"376","Bahrain","Monammonium Phosphate (MAP)","","","",""
"377","Bahrain","Nitrogen Solutions","","","",""
"378","Bahrain","Normal Super","","","",""
"379","Bahrain","Other Nitrogen Fertilizers","","","",""
"380","Bahrain","Other Phosphate Fertilizers","","","",""
"381","Bahrain","Other Potassium Fertilizers","","","",""
"382","Bahrain","Phosphate Rock","","","",""
"383","Bahrain","Phosphoric Acid, Superphosphoric","","","",""
"384","Bahrain","Phosphoric Acid, Wet Process","","","",""
"385","Bahrain","Potassium Muriate","","","",""
"386","Bahrain","Potassium Nitrate","","","",""
"387","Bahrain","Potassium Sulfate","","","",""
"388","Bahrain","Potassium-Sodium Nitrate","","","",""
"389","Bahrain","Sodium Nitrate","","","",""
"390","Bahrain","Sulfur","","","",""
"391","Bahrain","Urea (Solid)","","","",""
"392","Bangladesh","Total","23271.7576","","61168.831600000005","10897636"
"393","Bangladesh","Ammonium Nitrate (Solid)","","","",""
"394","Bangladesh","Ammonium Sulfate","","","",""
"395","Bangladesh","Anhydrous Ammonia","","","13224.2931","1379709"
"396","Bangladesh","Aqua Ammonia","","","",""
"397","Bangladesh","Calcium Cyanamide","","","",""
"398","Bangladesh","Calcium Nitrate","","","",""
"399","Bangladesh","Chemical Mixtures","","","",""
"400","Bangladesh","Concentrated Super","23146.095400000002","","",""
"401","Bangladesh","Diammonium Phosphate (DAP)","","","",""
"402","Bangladesh","Monammonium Phosphate (MAP)","","","",""
"403","Bangladesh","Nitrogen Solutions","","","",""
"404","Bangladesh","Normal Super","","","",""
"405","Bangladesh","Other Nitrogen Fertilizers","","","",""
"406","Bangladesh","Other Phosphate Fertilizers","","","",""
"407","Bangladesh","Other Potassium Fertilizers","122.3553","","",""
"408","Bangladesh","Phosphate Rock","","","",""
"409","Bangladesh","Phosphoric Acid, Superphosphoric","","","",""
"410","Bangladesh","Phosphoric Acid, Wet Process","","","",""
"411","Bangladesh","Potassium Muriate","","","",""
"412","Bangladesh","Potassium Nitrate","","","",""
"413","Bangladesh","Potassium Sulfate","","","",""
"414","Bangladesh","Potassium-Sodium Nitrate","","","",""
"415","Bangladesh","Sodium Nitrate","3.3069","","",""
"416","Bangladesh","Sulfur","","","",""
"417","Bangladesh","Urea (Solid)","","","47944.5385","9517927"
"418","Barbados","Total","749.564","","",""
"419","Barbados","Ammonium Nitrate (Solid)","62.831100000000006","","",""
"420","Barbados","Ammonium Sulfate","","","",""
"421","Barbados","Anhydrous Ammonia","4.4092","","",""
"422","Barbados","Aqua Ammonia","","","",""
"423","Barbados","Calcium Cyanamide","","","",""
"424","Barbados","Calcium Nitrate","","","",""
"425","Barbados","Chemical Mixtures","","","",""
"426","Barbados","Concentrated Super","655.8685","","",""
"427","Barbados","Diammonium Phosphate (DAP)","","","",""
"428","Barbados","Monammonium Phosphate (MAP)","","","",""
"429","Barbados","Nitrogen Solutions","","","",""
"430","Barbados","Normal Super","","","",""
"431","Barbados","Other Nitrogen Fertilizers","","","",""
"432","Barbados","Other Phosphate Fertilizers","","","",""
"433","Barbados","Other Potassium Fertilizers","","","",""
"434","Barbados","Phosphate Rock","","","",""
"435","Barbados","Phosphoric Acid, Superphosphoric","","","",""
"436","Barbados","Phosphoric Acid, Wet Process","","","",""
"437","Barbados","Potassium Muriate","23.148300000000003","","",""
"438","Barbados","Potassium Nitrate","","","",""
"439","Barbados","Potassium Sulfate","","","",""
"440","Barbados","Potassium-Sodium Nitrate","","","",""
"441","Barbados","Sodium Nitrate","3.3069","","",""
"442","Barbados","Sulfur","","","",""
"443","Barbados","Urea (Solid)","","","",""
"444","Belarus","Total","","","103177.48460000001","6735223"
"445","Belarus","Ammonium Nitrate (Solid)","","","",""
"446","Belarus","Ammonium Sulfate","","","",""
"447","Belarus","Anhydrous Ammonia","","","",""
"448","Belarus","Aqua Ammonia","","","",""
"449","Belarus","Calcium Cyanamide","","","",""
"450","Belarus","Calcium Nitrate","","","",""
"451","Belarus","Chemical Mixtures","","","",""
"452","Belarus","Concentrated Super","","","",""
"453","Belarus","Diammonium Phosphate (DAP)","","","",""
"454","Belarus","Monammonium Phosphate (MAP)","","","",""
"455","Belarus","Nitrogen Solutions","","","",""
"456","Belarus","Normal Super","","","",""
"457","Belarus","Other Nitrogen Fertilizers","","","",""
"458","Belarus","Other Phosphate Fertilizers","","","",""
"459","Belarus","Other Potassium Fertilizers","","","",""
"460","Belarus","Phosphate Rock","","","",""
"461","Belarus","Phosphoric Acid, Superphosphoric","","","",""
"462","Belarus","Phosphoric Acid, Wet Process","","","",""
"463","Belarus","Potassium Muriate","","","103177.48460000001","6735223"
"464","Belarus","Potassium Nitrate","","","",""
"465","Belarus","Potassium Sulfate","","","",""
"466","Belarus","Potassium-Sodium Nitrate","","","",""
"467","Belarus","Sodium Nitrate","","","",""
"468","Belarus","Sulfur","","","",""
"469","Belarus","Urea (Solid)","","","",""
"470","Belgium","Total","438788.15180000005","","104824.32080000002","12899489"
"471","Belgium","Ammonium Nitrate (Solid)","","","",""
"472","Belgium","Ammonium Sulfate","","","76982.4274","4105725"
"473","Belgium","Anhydrous Ammonia","","","",""
"474","Belgium","Aqua Ammonia","","","",""
"475","Belgium","Calcium Cyanamide","","","",""
"476","Belgium","Calcium Nitrate","","","",""
"477","Belgium","Chemical Mixtures","157.62890000000002","","76.05869999999999","44754"
"478","Belgium","Concentrated Super","","","",""
"479","Belgium","Diammonium Phosphate (DAP)","113824.60029999999","","1801.1582000000003","967995"
"480","Belgium","Monammonium Phosphate (MAP)","","","9690.319300000001","5318526"
"481","Belgium","Nitrogen Solutions","","","",""
"482","Belgium","Normal Super","","","",""
"483","Belgium","Other Nitrogen Fertilizers","","","2.2046","5911"
"484","Belgium","Other Phosphate Fertilizers","35.2736","","",""
"485","Belgium","Other Potassium Fertilizers","","","",""
"486","Belgium","Phosphate Rock","295601.58640000003","","",""
"487","Belgium","Phosphoric Acid, Superphosphoric","7.716100000000001","","52.9104","21514"
"488","Belgium","Phosphoric Acid, Wet Process","","","",""
"489","Belgium","Potassium Muriate","28445.953800000003","","3390.6748000000002","353761"
"490","Belgium","Potassium Nitrate","","","1.1023","1646"
"491","Belgium","Potassium Sulfate","715.3927","","5104.7513","891657"
"492","Belgium","Potassium-Sodium Nitrate","","","",""
"493","Belgium","Sodium Nitrate","","","",""
"494","Belgium","Sulfur","","","6.6138","12000"
"495","Belgium","Urea (Solid)","","","7716.1","1176000"
"496","Belize","Total","6215.8697","","",""
"497","Belize","Ammonium Nitrate (Solid)","","","",""
"498","Belize","Ammonium Sulfate","203.9255","","",""
"499","Belize","Anhydrous Ammonia","","","",""
"500","Belize","Aqua Ammonia","","","",""
"501","Belize","Calcium Cyanamide","","","",""
"502","Belize","Calcium Nitrate","","","",""
"503","Belize","Chemical Mixtures","72.75179999999999","","",""
"504","Belize","Concentrated Super","","","",""
"505","Belize","Diammonium Phosphate (DAP)","3920.8811000000005","","",""
"506","Belize","Monammonium Phosphate (MAP)","","","",""
"507","Belize","Nitrogen Solutions","","","",""
"508","Belize","Normal Super","","","",""
"509","Belize","Other Nitrogen Fertilizers","171.95880000000002","","",""
"510","Belize","Other Phosphate Fertilizers","","","",""
"511","Belize","Other Potassium Fertilizers","","","",""
"512","Belize","Phosphate Rock","","","",""
"513","Belize","Phosphoric Acid, Superphosphoric","","","",""
"514","Belize","Phosphoric Acid, Wet Process","","","",""
"515","Belize","Potassium Muriate","1846.3525","","",""
"516","Belize","Potassium Nitrate","","","",""
"517","Belize","Potassium Sulfate","","","",""
"518","Belize","Potassium-Sodium Nitrate","","","",""
"519","Belize","Sodium Nitrate","","","",""
